index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
4182,Modern Physics,Quantum Mechanics,Basic Principles of Quantum Mechanics,"Identify which of the following experiments primarily demonstrate the wave nature of material particles. Briefly explain why.  
(1) Davisson-Germer experiment.","The Davisson-Germer experiment (diffraction of electrons by a crystal) mainly demonstrates the wave nature of electrons, confirming the relationship between de Broglie wavelength and momentum, \(\lambda = h / p\).",\boxed{1},MC,,False,EN,Knowledge Recall
4183,Modern Physics,Quantum Mechanics,Basic Principles of Quantum Mechanics,"Given the form of the linear operator $\hat{L}$, discuss the integral kernel of the parity operator $\hat{\pi}$. The parity operator is defined as $\hat{\pi} \psi(x) = \psi(-x)$.","For the parity operator, $\hat{\pi} \psi(x) = \psi(-x)$, which means

$$
\int \pi(x, x^{\prime}) \psi(x^{\prime}) \, \mathrm{d} x^{\prime} = \psi(-x) = \int \delta(x + x^{\prime}) \psi(x^{\prime}) \, \mathrm{d} x^{\prime}
$$

Therefore,

$$
\pi(x, x^{\prime}) = \delta(x + x^{\prime})
$$","\boxed{\pi(x, x^{\prime}) = \delta(x + x^{\prime})}",EQ,,False,EN,Knowledge Recall
4184,Modern Physics,Quantum Mechanics,Linear Dynamics Problems,"A particle with mass $\mu$ moves in a uniform force field $f(x) = -F$ $(F > 0)$, with the motion confined to $x \geq 0$. Give the stationary state equation in the momentum representation.","From the force $f(x) = -F = -\nabla V$, we obtain the potential energy $V = Fx$. The stationary state equation is

$$
\left(\frac{p^{2}}{2 \mu} + Fx\right) \varphi(p) = E(p)
$$

or

$$
\left(\frac{p^{2}}{2 \mu} + \mathrm{i} \hbar F \frac{d}{d p}\right) \varphi(p) = E \varphi(p)
$$",\boxed{\left(\frac{p^{2}}{2 \mu} + \mathrm{i} \hbar F \frac{d}{d p}\right) \varphi(p) = E \varphi(p)},EQ,,False,EN,Laws Application
4185,Modern Physics,Quantum Mechanics,Basic Principles of Quantum Mechanics,"Derive the de Broglie wavelength of a non-relativistic neutron. Assume the energy $E=1\, \mathrm{eV}$.","Since

$$
p = \frac{h}{\lambda}, \quad E = \frac{p^{2}}{2m}
$$

where $p, E$ are the momentum and energy of the free particle, respectively; $m$ is the mass; and $h$ is the Planck constant. From these two equations, we can derive

$$
\lambda = \frac{h}{\sqrt{2mE}}
$$

Taking $E=1\, \mathrm{eV}$, it is easy to calculate

$$
\lambda_{n} = \frac{h}{\sqrt{2m_{n}E}} = \frac{6.626 \times 10^{-34}}{\sqrt{2 \times 1.675 \times 10^{-27} \times 1.6 \times 10^{-19}}} = 0.286\, \text{Å}
$$",\boxed{0.286},NV,\text{},False,EN,Laws Application
4186,Modern Physics,Quantum Mechanics,Linear Dynamics Problems,A particle with mass \( m \) is moving in one dimension under the influence of a potential \( V(x) \). Suppose it is in the energy eigenstate \(\psi(x)=\left(\frac{\gamma^{2}}{\pi}\right)^{1 / 4} \mathrm{e}^{-\gamma^{2} x^{2} / 2} \) with energy \( E=\frac{\hbar^{2} \gamma^{2}}{2 m} \). Find \( V(x) \).,"\[
\begin{aligned}
E \psi(x) &= H \psi(x) = \left(-\frac{\hbar^{2}}{2 m} \frac{\mathrm{d}^{2}}{\mathrm{d} x^{2}} + V(x)\right) \psi(x) \\
&= \left[-\frac{\hbar^{2}}{2 m}\left(-\gamma^{2}+\gamma^{4} x^{2}\right)+V(x)\right] \psi(x) \\
V(x) &= \frac{\hbar^{2} \gamma^{4} x^{2}}{2 m}
\end{aligned}
\]",\boxed{\frac{\hbar^{2} \gamma^{4} x^{2}}{2 m}},EX,,False,EN,Math Derivation
4187,Modern Physics,Quantum Mechanics,Basic Principles of Quantum Mechanics,"Given $\psi(x)=A \exp \left(-\frac{1}{2} \alpha^{2} x^{2}\right)$, where $\alpha$ is a known constant, discuss the normalization of this wave function and find the normalization constant $A$.","Similarly, we have

$$
\int_{-\infty}^{+\infty}|A|^{2} \exp \left(-\alpha^{2} x^{2}\right) \mathrm{d} x = 1
$$

which gives $|A| = \sqrt[4]{\frac{\alpha^{2}}{\pi}}$.",\boxed{|A| = \sqrt[4]{\frac{\alpha^{2}}{\pi}}},NV,,False,EN,Knowledge Recall
4188,Modern Physics,Quantum Mechanics,Linear Dynamics Problems,"If we need to observe an object with a size of $2.5 \, \text{}$, and photons are replaced with electrons, what is the minimum energy of the electrons that can be used?","**Solution Method 1:** When \( x < 0 \), the wave function remains in the form as in equation (1). For \( 0 < x < t \), the Schrödinger equation is

\[
-\frac{\hbar^{2}}{2m} \nabla^{2} \psi = 0
\]

If \( \psi \) takes the form: \( \mathrm{e}^{\mathrm{i} k_{y} \cdot y} \cdot \mathrm{e}^{k x} \), then

\[
-k^{\prime 2} + k^{2} = 0, \quad k = \pm k^{\prime}
\]

Thus, the wave function for \( 0 < x < t \) is

\[
\psi_{2}(x, y) = \left(a \mathrm{e}^{k^{\prime} x} + b \mathrm{e}^{-k^{\prime} x}\right) \mathrm{e}^{i k_{y} \cdot y}
\]

Overall, we have

\[
\begin{array}{ll}
x < 0, & \psi_{1}(x) = \mathrm{e}^{\mathrm{i} k_{x} x} + r \mathrm{e}^{-\mathrm{i} k_{x} x} \\
0 < x < t, & \psi_{2}(x) = a \mathrm{e}^{k^{\prime} x} + b \mathrm{e}^{-k^{\prime} x} \\
x > t, & \psi_{3}(x) = c \mathrm{e}^{\mathrm{i} k_{x} x}
\end{array}
\]

Where

\[
k_{x} = \sqrt{\frac{2mE}{\hbar^{2}}} \cos \theta, \quad k^{\prime} = \sqrt{\frac{2mE}{\hbar^{2}}} \sin \theta
\]

Only the \( x \) component is written here. The \( y \) component is simply \( \mathrm{e}^{\mathrm{i} k_{y} \cdot y} \).

\[
k_{y} = \sqrt{\frac{2mE}{\hbar^{2}}} \sin \theta
\]

All boundary conditions are

\[
\begin{gathered}
\left\{
\begin{array}{l}
1+r = a+b \\
\mathrm{i} k_{x}(1-r) = k^{\prime}(a-b) \\
c \mathrm{e}^{\mathrm{i} k_{x} t} = a \mathrm{e}^{k^{\prime} t} + b \mathrm{e}^{-k^{\prime} t}
\end{array}
\right. \\
\mathrm{i} k_{x} \cdot c \mathrm{e}^{\mathrm{i} k_{x} t} = k^{\prime} a \mathrm{e}^{k^{\prime} t} - k^{\prime} b \mathrm{e}^{-k^{\prime} t}
\end{gathered}
\]

Solving, we have

\[
\begin{gathered}
r = \frac{\mathrm{e}^{2 k^{\prime} t} - 1}{1 - \beta^{2} \mathrm{e}^{2 k^{\prime} t}}, \quad \beta = \frac{k^{\prime} - \mathrm{i} k_{x}}{k^{\prime} + \mathrm{i} k_{x}} \\
|R|^{2} = |r|^{2} = \frac{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2}{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2 \cos 4 \theta}
\end{gathered}
\]

**Solution Method 2:** The problem can also be solved by using the method of amplitude superposition, similar to the case of a Fabry-Perot interferometer in optics.

Only considering the \( x \) component, let \( T_{12}, R_{12} \) represent the amplitude transmission and reflection coefficients for the wave from medium 1 to medium 2 respectively. Let \( T_{21}, R_{21} \) represent the amplitude transmission and reflection coefficients for the wave from medium 2 to medium 1 respectively. Given that the incident wave amplitude is 1, the amplitude of the wave emerging from medium 2 is

\[
\begin{aligned}
T & = T_{12} \mathrm{e}^{-\delta} \cdot T_{21} + T_{12} \mathrm{e}^{-\delta} \cdot R_{21} \mathrm{e}^{-2\delta} R_{21} \cdot T_{21} + T_{12} \mathrm{e}^{-\delta} \cdot \left(R_{21} \mathrm{e}^{-2\delta} R_{21}\right)^{2} \cdot T_{21} + \cdots \\
& = T_{12} \mathrm{e}^{-\delta} T_{21} \left[1 + R_{21}^{2} \mathrm{e}^{-2\delta} + \left(R_{21}^{2} \mathrm{e}^{-2\delta}\right)^{2} + \cdots\right] = T_{12} T_{21} \mathrm{e}^{-\delta} \frac{1}{1 - R_{21}^{2} \mathrm{e}^{-2\delta}}
\end{aligned}
\]

Where \( \mathrm{e}^{-\delta} \) is the attenuation coefficient of the wave traveling from one interface to the other in medium 2.

\[
\delta = k^{\prime} t, \quad k^{\prime} = \sqrt{2mE(1 - \cos^{2} \theta)} / \hbar = \sqrt{2mE} \sin \theta / \hbar
\]

Using the result from (1)

\[
R_{12} = \left(k_{1 x} - k_{2 x}\right) / \left(k_{1 x} + k_{2 x}\right), \quad T_{12} = 1 + R_{12} = 2 k_{1} / \left(k_{1 x} + k_{2 x}\right)
\]

However,

\[
\begin{aligned}
& k_{1 x} = \sqrt{2mE} \cos \theta / \hbar \\
& k_{2 x} = \mathrm{i} k^{\prime} = \mathrm{i} \sqrt{2mE} \sin \theta / \hbar
\end{aligned}
\]

So,

\[
\begin{aligned}
& T_{12} = \frac{2 k_{1 x}}{k_{1 x} + k_{2 x}} = \frac{2 \cos \theta}{\cos \theta + \mathrm{i} \sin \theta} = 2 \cos \theta \mathrm{e}^{-\mathrm{i} \theta} \\
& T_{21} = \frac{2 k_{2 x}}{k_{1 x} + k_{2 x}} = \frac{2 \sin \theta}{\cos \theta + \mathrm{i} \sin \theta} = 2 \mathrm{i} \sin \theta \mathrm{e}^{-\mathrm{i} \theta}
\end{aligned}
\]

\[
R_{21} = \frac{k_{2 x} - k_{1 x}}{k_{1 x} + k_{2 x}} = \frac{\mathrm{i} \sin \theta - \cos \theta}{\mathrm{i} \sin \theta + \cos \theta} = \mathrm{e}^{-2 \mathrm{i} \theta}
\]

Thus,

\[
\begin{aligned}
T & = T_{12} T_{21} \mathrm{e}^{-\delta} \frac{1}{1 - R_{21}^{2} \mathrm{e}^{-2\delta}} \\
& = \frac{4 \mathrm{i} \cos \theta \sin \theta \mathrm{e}^{-2 \mathrm{i} \theta} \cdot \mathrm{e}^{-k^{\prime} t}}{1 - \mathrm{e}^{-4 \mathrm{i} \theta} \mathrm{e}^{-2 k^{\prime} t}} \\
& = \frac{2 \mathrm{i} \sin 2 \theta \mathrm{e}^{-2 \mathrm{i} \theta} \mathrm{e}^{-k^{\prime} t}}{1 - \mathrm{e}^{-4 \mathrm{i} \theta} \mathrm{e}^{-2 k^{\prime} t}}
\end{aligned}
\]

Transmittance

\[
\begin{aligned}
|T|^{2} & = \frac{4 \sin^{2} 2 \theta \mathrm{e}^{-2 k^{\prime} t}}{\left(1 - \mathrm{e}^{-2 k^{\prime} t} \cos 4 \theta\right)^{2} + \left(\mathrm{e}^{-2 k^{\prime} t} \sin 4 \theta\right)^{2}} \\
& = \frac{4 \sin^{2} 2 \theta \mathrm{e}^{-2 k^{\prime} t}}{1 + \mathrm{e}^{-4 k^{\prime} t} - 2 \mathrm{e}^{-2 k^{\prime} t} \cos 4 \theta} \\
& = \frac{4 \sin^{2} 2 \theta}{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2 \cos 4 \theta}
\end{aligned}
\]

Reflectance

\[
\begin{aligned}
1 - |T|^{2} & = 1 - \frac{4 \sin^{2} 2 \theta}{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2 \cos 4 \theta} \\
& = \frac{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2}{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2 \cos 4 \theta}
\end{aligned}
\]

Where

\[
k^{\prime} = \sqrt{2mE} \sin \theta / \hbar
\]",\boxed{24.1},NV,\text{eV},False,EN,Math Derivation
4189,Modern Physics,Quantum Mechanics,Linear Dynamics Problems,"Suppose the wave function $\psi(x) = A\left(\frac{x}{a}\right)^n e^{-\frac{x}{a}}$ is an energy eigenstate in a one-dimensional potential $V(x)$, where $A, n, a$ are constants. When $x \rightarrow 0$, $V(x) \rightarrow 0$. Find the potential $V(x)$.","According to $V(x) = \frac{\hbar^2}{2\mu} \cdot \frac{\psi^{\prime\prime}(x)}{\psi(x)} + E$, substituting $\psi(x)$ into the above equation gives $V(x) = \frac{\hbar^2}{2\mu}\left[n(n-1) x^{-2} - \frac{2n}{a} x^{-1} + \frac{1}{a^2}\right] + E$. Given $E = -\frac{1}{a^2}$, thus $V(x) = \frac{\hbar^2}{2\mu}\left[n(n-1) x^{-2} - \frac{2n}{a} x^{-1}\right]$.",\boxed{\frac{\hbar^2}{2\mu}\left[n(n-1) x^{-2} - \frac{2n}{a} x^{-1}\right]},EX,,False,EN,Math Derivation
4190,Modern Physics,Quantum Mechanics,Basic Principles of Quantum Mechanics,"Find the eigenvalue spectrum of the operator $\hat{T}(a) \equiv \mathrm{e}^{-\frac{\mathrm{i}}{\hbar} a \hat{p}}$, where $\hat{p}=\frac{\hbar}{\mathrm{i}} \cdot \frac{d}{d x}$ is the momentum operator and $a$ is a given real constant.","(1) First, find the eigenvalue spectrum of $\hat{T}(a)$. Starting from the eigenvalue equation of the operator

\[
\hat{T}(a) \psi_{\lambda}(x)=\lambda \psi_{\lambda}(x) \tag{1}
\]

Multiply both sides of equation (1) by the adjoint operator $[\hat{T}(a)]^{\dagger}=[\hat{T}(a)]^{-1}$ and integrate with respect to $\int \mathrm{d} x \, \psi_{\lambda}^{*}(x) $ to get

\[
\int \psi_{\lambda}^{*}(x)[\hat{T}(a)]^{\dagger} \hat{T}(a) \psi_{\lambda}(x) \mathrm{d} x = \int \psi_{\lambda}^{*}(x)[\hat{T}(a)]^{\dagger} \lambda \psi_{\lambda}(x) \mathrm{d} x,
\]

which simplifies to

\[
\int\left|\psi_{\lambda}(x)\right|^{2} \mathrm{~d} x = \lambda \int \psi_{\lambda}(x)\left[\hat{T}(a) \psi_{\lambda}(x)\right]^{*} \mathrm{~d} x = \lambda \lambda^{*} \int\left|\psi_{\lambda}(x)\right|^{2} \mathrm{~d} x.
\]

This leads to

\[
|\lambda|^{2}=1, \quad \text{i.e.} \, \lambda=\mathrm{e}^{-\mathrm{i} \delta} \rightarrow \mathrm{e}^{-\mathrm{i} k a} \tag{2}
\]

In the above expression: $a$ is the given real constant in the operator $\hat{T}(a)$, and $k$ is the quantum number labeling the eigenvalue $\lambda$, which can take any real value within the interval $(-\infty, \infty)$. In fact, from $\hat{T}(a)=\mathrm{e}^{-\frac{\mathrm{i}}{\hbar} a \hat{p}}$, which is a function of the momentum operator $\hat{p}$, it can be directly deduced that its eigenvalue is the eigenvalue of the momentum operator $p=\hbar k$, with the eigenvalue spectrum being a continuous spectrum.",\boxed{\mathrm{e}^{-\mathrm{i} k a}},EX,,False,EN,Math Derivation
4191,Modern Physics,Quantum Mechanics,Basic Principles of Quantum Mechanics,"Starting from the basic quantization condition, find the eigenvalue spectrum of the momentum operator in one dimension.","The eigenvalue equation for the momentum operator is

$$
\hat{p} \psi_{p_{0}} = p_{0} \psi_{p_{0}}
$$

Introduce the linear unitary operator

$$
\hat{U}(\eta) = \mathrm{e}^{\frac{\mathrm{i}}{\hbar} \eta \hat{x}} \equiv \sum_{n=0}^{\infty} \frac{\left(\frac{\mathrm{i}}{\hbar} \eta\right)^{n}}{n!} \hat{x}^{n}
$$

where $\hat{x}$ is the position operator, and it follows the fundamental commutation relation with the momentum operator $[\hat{x}, \hat{p}] = \mathrm{i} \hbar$; $\eta$ is a real parameter that can vary continuously over the interval $(-\infty, \infty)$. We have

$$
[\hat{p}, \hat{U}(\eta)] = -\mathrm{i} \hbar \frac{\partial}{\partial \hat{x}} \hat{U}(\eta) = -\mathrm{i} \hbar \frac{\partial}{\partial \hat{x}} \exp\left(\frac{\mathrm{i}}{\hbar} \eta \hat{x}\right) = \eta \hat{U}(\eta)
$$

Thus,

$$
\hat{p} \hat{U}(\eta) = \hat{U}(\eta)(\hat{p} + \eta)
$$

Applying $\hat{p} \hat{U}(\eta)$ to $\psi_{p_{0}}$ yields

$$
\hat{p} \hat{U}(\eta) \psi_{p_{0}} = \hat{U}(\eta)(\hat{p} + \eta) \psi_{p_{0}} = \hat{U}(\eta)\left(p_{0}+\eta\right) \psi_{p_{0}}
$$

That is,

$$
\hat{p} \hat{U}(\eta) \psi_{p_{0}} = \left(p_{0} + \eta\right) \hat{U}(\eta) \psi_{p_{0}}
$$

indicating that $\hat{U}(\eta) \psi_{p_{0}}$ is an eigenfunction of the momentum operator $\hat{p}$ corresponding to the eigenvalue $p_{0} + \eta$. Since $\eta$ can take any real value in the interval $(-\infty, \infty)$, the eigenvalue spectrum of $\hat{p}$ is a continuous spectrum, taking all real values in the interval $(-\infty, \infty)$.","\boxed{(-\infty, \infty)}",IN,,False,EN,Math Derivation
4192,Modern Physics,Quantum Mechanics,Basic Principles of Quantum Mechanics,Calculate the de Broglie wavelength of a neutron with an energy of \(0.05 \ \text{eV}\).,"Since the kinetic energy of the neutron is much less than its rest energy, we can use the non-relativistic formula:

\[
\lambda_{\mathrm{n}} = \frac{h}{\sqrt{2 m_{\mathrm{n}} E_{k}}} \approx 1.28 \times 10^{-10} \ \text{m} = 1.28 \ \text{Å}
\]

where \(m_{n}\) is the mass of the neutron and \(E_{k}\) is its kinetic energy. This commonly used wavelength of the order of \(1 \ \text{Å}\) is very convenient in the physics of slow neutrons.",\boxed{1.28},NV,\text{},False,EN,Laws Application
4193,Modern Physics,Quantum Mechanics,Linear Dynamics Problems,"In the context of the Young's double-slit experiment with electrons, explain the statement in the third postulate of quantum mechanicsthe measurement postulateregarding the state change caused by measuring which slit the electron passes through.","**Solution Method 1:** When \( x < 0 \), the wave function remains in the form as in equation (1). For \( 0 < x < t \), the Schrödinger equation is

\[
-\frac{\hbar^{2}}{2m} \nabla^{2} \psi = 0
\]

If \( \psi \) takes the form: \( \mathrm{e}^{\mathrm{i} k_{y} \cdot y} \cdot \mathrm{e}^{k x} \), then

\[
-k^{\prime 2} + k^{2} = 0, \quad k = \pm k^{\prime}
\]

Thus, the wave function for \( 0 < x < t \) is

\[
\psi_{2}(x, y) = \left(a \mathrm{e}^{k^{\prime} x} + b \mathrm{e}^{-k^{\prime} x}\right) \mathrm{e}^{i k_{y} \cdot y}
\]

Overall, we have

\[
\begin{array}{ll}
x < 0, & \psi_{1}(x) = \mathrm{e}^{\mathrm{i} k_{x} x} + r \mathrm{e}^{-\mathrm{i} k_{x} x} \\
0 < x < t, & \psi_{2}(x) = a \mathrm{e}^{k^{\prime} x} + b \mathrm{e}^{-k^{\prime} x} \\
x > t, & \psi_{3}(x) = c \mathrm{e}^{\mathrm{i} k_{x} x}
\end{array}
\]

Where

\[
k_{x} = \sqrt{\frac{2mE}{\hbar^{2}}} \cos \theta, \quad k^{\prime} = \sqrt{\frac{2mE}{\hbar^{2}}} \sin \theta
\]

Only the \( x \) component is written here. The \( y \) component is simply \( \mathrm{e}^{\mathrm{i} k_{y} \cdot y} \).

\[
k_{y} = \sqrt{\frac{2mE}{\hbar^{2}}} \sin \theta
\]

All boundary conditions are

\[
\begin{gathered}
\left\{
\begin{array}{l}
1+r = a+b \\
\mathrm{i} k_{x}(1-r) = k^{\prime}(a-b) \\
c \mathrm{e}^{\mathrm{i} k_{x} t} = a \mathrm{e}^{k^{\prime} t} + b \mathrm{e}^{-k^{\prime} t}
\end{array}
\right. \\
\mathrm{i} k_{x} \cdot c \mathrm{e}^{\mathrm{i} k_{x} t} = k^{\prime} a \mathrm{e}^{k^{\prime} t} - k^{\prime} b \mathrm{e}^{-k^{\prime} t}
\end{gathered}
\]

Solving, we have

\[
\begin{gathered}
r = \frac{\mathrm{e}^{2 k^{\prime} t} - 1}{1 - \beta^{2} \mathrm{e}^{2 k^{\prime} t}}, \quad \beta = \frac{k^{\prime} - \mathrm{i} k_{x}}{k^{\prime} + \mathrm{i} k_{x}} \\
|R|^{2} = |r|^{2} = \frac{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2}{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2 \cos 4 \theta}
\end{gathered}
\]

**Solution Method 2:** The problem can also be solved by using the method of amplitude superposition, similar to the case of a Fabry-Perot interferometer in optics.

Only considering the \( x \) component, let \( T_{12}, R_{12} \) represent the amplitude transmission and reflection coefficients for the wave from medium 1 to medium 2 respectively. Let \( T_{21}, R_{21} \) represent the amplitude transmission and reflection coefficients for the wave from medium 2 to medium 1 respectively. Given that the incident wave amplitude is 1, the amplitude of the wave emerging from medium 2 is

\[
\begin{aligned}
T & = T_{12} \mathrm{e}^{-\delta} \cdot T_{21} + T_{12} \mathrm{e}^{-\delta} \cdot R_{21} \mathrm{e}^{-2\delta} R_{21} \cdot T_{21} + T_{12} \mathrm{e}^{-\delta} \cdot \left(R_{21} \mathrm{e}^{-2\delta} R_{21}\right)^{2} \cdot T_{21} + \cdots \\
& = T_{12} \mathrm{e}^{-\delta} T_{21} \left[1 + R_{21}^{2} \mathrm{e}^{-2\delta} + \left(R_{21}^{2} \mathrm{e}^{-2\delta}\right)^{2} + \cdots\right] = T_{12} T_{21} \mathrm{e}^{-\delta} \frac{1}{1 - R_{21}^{2} \mathrm{e}^{-2\delta}}
\end{aligned}
\]

Where \( \mathrm{e}^{-\delta} \) is the attenuation coefficient of the wave traveling from one interface to the other in medium 2.

\[
\delta = k^{\prime} t, \quad k^{\prime} = \sqrt{2mE(1 - \cos^{2} \theta)} / \hbar = \sqrt{2mE} \sin \theta / \hbar
\]

Using the result from (1)

\[
R_{12} = \left(k_{1 x} - k_{2 x}\right) / \left(k_{1 x} + k_{2 x}\right), \quad T_{12} = 1 + R_{12} = 2 k_{1} / \left(k_{1 x} + k_{2 x}\right)
\]

However,

\[
\begin{aligned}
& k_{1 x} = \sqrt{2mE} \cos \theta / \hbar \\
& k_{2 x} = \mathrm{i} k^{\prime} = \mathrm{i} \sqrt{2mE} \sin \theta / \hbar
\end{aligned}
\]

So,

\[
\begin{aligned}
& T_{12} = \frac{2 k_{1 x}}{k_{1 x} + k_{2 x}} = \frac{2 \cos \theta}{\cos \theta + \mathrm{i} \sin \theta} = 2 \cos \theta \mathrm{e}^{-\mathrm{i} \theta} \\
& T_{21} = \frac{2 k_{2 x}}{k_{1 x} + k_{2 x}} = \frac{2 \sin \theta}{\cos \theta + \mathrm{i} \sin \theta} = 2 \mathrm{i} \sin \theta \mathrm{e}^{-\mathrm{i} \theta}
\end{aligned}
\]

\[
R_{21} = \frac{k_{2 x} - k_{1 x}}{k_{1 x} + k_{2 x}} = \frac{\mathrm{i} \sin \theta - \cos \theta}{\mathrm{i} \sin \theta + \cos \theta} = \mathrm{e}^{-2 \mathrm{i} \theta}
\]

Thus,

\[
\begin{aligned}
T & = T_{12} T_{21} \mathrm{e}^{-\delta} \frac{1}{1 - R_{21}^{2} \mathrm{e}^{-2\delta}} \\
& = \frac{4 \mathrm{i} \cos \theta \sin \theta \mathrm{e}^{-2 \mathrm{i} \theta} \cdot \mathrm{e}^{-k^{\prime} t}}{1 - \mathrm{e}^{-4 \mathrm{i} \theta} \mathrm{e}^{-2 k^{\prime} t}} \\
& = \frac{2 \mathrm{i} \sin 2 \theta \mathrm{e}^{-2 \mathrm{i} \theta} \mathrm{e}^{-k^{\prime} t}}{1 - \mathrm{e}^{-4 \mathrm{i} \theta} \mathrm{e}^{-2 k^{\prime} t}}
\end{aligned}
\]

Transmittance

\[
\begin{aligned}
|T|^{2} & = \frac{4 \sin^{2} 2 \theta \mathrm{e}^{-2 k^{\prime} t}}{\left(1 - \mathrm{e}^{-2 k^{\prime} t} \cos 4 \theta\right)^{2} + \left(\mathrm{e}^{-2 k^{\prime} t} \sin 4 \theta\right)^{2}} \\
& = \frac{4 \sin^{2} 2 \theta \mathrm{e}^{-2 k^{\prime} t}}{1 + \mathrm{e}^{-4 k^{\prime} t} - 2 \mathrm{e}^{-2 k^{\prime} t} \cos 4 \theta} \\
& = \frac{4 \sin^{2} 2 \theta}{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2 \cos 4 \theta}
\end{aligned}
\]

Reflectance

\[
\begin{aligned}
1 - |T|^{2} & = 1 - \frac{4 \sin^{2} 2 \theta}{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2 \cos 4 \theta} \\
& = \frac{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2}{\mathrm{e}^{2 k^{\prime} t} + \mathrm{e}^{-2 k^{\prime} t} - 2 \cos 4 \theta}
\end{aligned}
\]

Where

\[
k^{\prime} = \sqrt{2mE} \sin \theta / \hbar
\]","\boxed{\psi_{\mathrm{A}}(r, t), \psi_{\mathrm{B}}(r, t)}",EX,"None, None",True,EN,Math Derivation
